session,block,valence,trial,feedback_common,present_pavlovian,n_stimuli,early_stop,n_groups,stimulus_group,stimulus_group_id,stimulus_middle,feedback_middle,optimal_side,feedback_optimal,optimal_right,feedback_right,feedback_left,stimulus_right,stimulus_left,n_confusing,optimal_A,primary_outcome_A,primary_outcome_B,secondary_outcome_A,secondary_outcome_B,feedback_A,feedback_B,stimulus_A,stimulus_B,A_on_right
wk28,13,0,9,true,true,2,true,1,1,13,,,,,true,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,true
wk28,13,0,10,true,true,2,true,1,1,13,,,,,true,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,brownie_1.jpg,celery_2.jpg,true
wk28,14,0,1,true,true,2,true,1,1,14,,,,,false,-0.5,0.01,brownie_2.jpg,french_fries_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,false
wk28,14,0,2,true,true,2,true,1,1,14,,,,,false,-0.5,0.01,brownie_2.jpg,french_fries_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,false
wk28,14,0,3,true,true,2,true,1,1,14,,,,,true,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,true
wk28,14,0,4,true,true,2,true,1,1,14,,,,,false,-0.5,0.01,brownie_2.jpg,french_fries_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,false
wk28,14,0,5,false,true,2,true,1,1,14,,,,,true,-0.01,0.01,french_fries_1.jpg,brownie_2.jpg,2,true,0.01,-0.5,-0.01,0.01,-0.01,0.01,french_fries_1.jpg,brownie_2.jpg,true
wk28,14,0,6,true,true,2,true,1,1,14,,,,,false,-0.5,0.01,brownie_2.jpg,french_fries_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,false
wk28,14,0,7,true,true,2,true,1,1,14,,,,,true,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,true
wk28,14,0,8,true,true,2,true,1,1,14,,,,,false,-0.5,0.01,brownie_2.jpg,french_fries_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,false
wk28,14,0,9,true,true,2,true,1,1,14,,,,,true,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,french_fries_1.jpg,brownie_2.jpg,true
wk28,14,0,10,false,true,2,true,1,1,14,,,,,true,-0.01,0.01,french_fries_1.jpg,brownie_2.jpg,2,true,0.01,-0.5,-0.01,0.01,-0.01,0.01,french_fries_1.jpg,brownie_2.jpg,true
wk28,15,0,1,true,true,2,true,1,1,15,,,,,false,-1.0,-0.5,french_fries_2.jpg,confetti_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,false
wk28,15,0,2,true,true,2,true,1,1,15,,,,,true,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,true
wk28,15,0,3,true,true,2,true,1,1,15,,,,,false,-1.0,-0.5,french_fries_2.jpg,confetti_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,false
wk28,15,0,4,true,true,2,true,1,1,15,,,,,true,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,true
wk28,15,0,5,true,true,2,true,1,1,15,,,,,false,-1.0,-0.5,french_fries_2.jpg,confetti_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,false
wk28,15,0,6,false,true,2,true,1,1,15,,,,,false,0.5,-1.0,french_fries_2.jpg,confetti_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-1.0,0.5,confetti_1.jpg,french_fries_2.jpg,false
wk28,15,0,7,true,true,2,true,1,1,15,,,,,true,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,true
wk28,15,0,8,true,true,2,true,1,1,15,,,,,true,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,true
wk28,15,0,9,false,true,2,true,1,1,15,,,,,false,0.5,-1.0,french_fries_2.jpg,confetti_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-1.0,0.5,confetti_1.jpg,french_fries_2.jpg,false
wk28,15,0,10,true,true,2,true,1,1,15,,,,,true,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,confetti_1.jpg,french_fries_2.jpg,true
wk4,1,0,1,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kazoo_2.jpg,barcode_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,false
wk4,1,0,2,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,true
wk4,1,0,3,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kazoo_2.jpg,barcode_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,false
wk4,1,0,4,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,true
wk4,1,0,5,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,true
wk4,1,0,6,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kazoo_2.jpg,barcode_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,false
wk4,1,0,7,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kazoo_2.jpg,barcode_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,false
wk4,1,0,8,true,true,2,true,1,1,1,,,,,true,1.0,0.5,kazoo_2.jpg,barcode_1.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,false
wk4,1,0,9,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,true
wk4,1,0,10,true,true,2,true,1,1,1,,,,,false,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,0,false,0.5,1.0,,,0.5,1.0,barcode_1.jpg,kazoo_2.jpg,true
wk4,2,0,1,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,true
wk4,2,0,2,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,true
wk4,2,0,3,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,true
wk4,2,0,4,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barcode_2.jpg,manatee_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,false
wk4,2,0,5,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barcode_2.jpg,manatee_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,false
wk4,2,0,6,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,true
wk4,2,0,7,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barcode_2.jpg,manatee_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,false
wk4,2,0,8,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barcode_2.jpg,manatee_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,false
wk4,2,0,9,true,true,2,true,1,1,2,,,,,false,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,true
wk4,2,0,10,true,true,2,true,1,1,2,,,,,true,1.0,-0.5,barcode_2.jpg,manatee_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,manatee_1.jpg,barcode_2.jpg,false
wk4,3,0,1,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,true
wk4,3,0,2,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,manatee_2.jpg,poodle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,false
wk4,3,0,3,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,manatee_2.jpg,poodle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,false
wk4,3,0,4,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,manatee_2.jpg,poodle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,false
wk4,3,0,5,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,true
wk4,3,0,6,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,true
wk4,3,0,7,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,true
wk4,3,0,8,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,manatee_2.jpg,poodle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,false
wk4,3,0,9,true,true,2,true,1,1,3,,,,,true,0.5,-1.0,manatee_2.jpg,poodle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,false
wk4,3,0,10,true,true,2,true,1,1,3,,,,,false,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,poodle_1.jpg,manatee_2.jpg,true
wk4,4,0,1,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,true
wk4,4,0,2,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,poodle_2.jpg,butter_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,false
wk4,4,0,3,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,poodle_2.jpg,butter_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,false
wk4,4,0,4,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,poodle_2.jpg,butter_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,false
wk4,4,0,5,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,true
wk4,4,0,6,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,true
wk4,4,0,7,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,true
wk4,4,0,8,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,poodle_2.jpg,butter_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,false
wk4,4,0,9,true,true,2,true,1,1,4,,,,,true,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,true
wk4,4,0,10,true,true,2,true,1,1,4,,,,,false,-1.0,-0.01,poodle_2.jpg,butter_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,butter_1.jpg,poodle_2.jpg,false
wk4,5,0,1,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,true
wk4,5,0,2,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,butter_2.jpg,honeycomb_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,false
wk4,5,0,3,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,true
wk4,5,0,4,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,butter_2.jpg,honeycomb_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,false
wk4,5,0,5,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,true
wk4,5,0,6,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,butter_2.jpg,honeycomb_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,false
wk4,5,0,7,false,true,2,true,1,1,5,,,,,true,-1.0,1.0,butter_2.jpg,honeycomb_1.jpg,1,false,-0.5,0.5,1.0,-1.0,1.0,-1.0,honeycomb_1.jpg,butter_2.jpg,false
wk4,5,0,8,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,true
wk4,5,0,9,true,true,2,true,1,1,5,,,,,false,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,true
wk4,5,0,10,true,true,2,true,1,1,5,,,,,true,0.5,-0.5,butter_2.jpg,honeycomb_1.jpg,1,false,-0.5,0.5,1.0,-1.0,-0.5,0.5,honeycomb_1.jpg,butter_2.jpg,false
wk4,6,0,1,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honeycomb_2.jpg,parfait_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,false
wk4,6,0,2,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,true
wk4,6,0,3,false,true,2,true,1,1,6,,,,,false,-0.5,0.5,parfait_1.jpg,honeycomb_2.jpg,1,false,0.01,-0.01,-0.5,0.5,-0.5,0.5,parfait_1.jpg,honeycomb_2.jpg,true
wk4,6,0,4,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,true
wk4,6,0,5,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,true
wk4,6,0,6,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honeycomb_2.jpg,parfait_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,false
wk4,6,0,7,true,true,2,true,1,1,6,,,,,false,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,true
wk4,6,0,8,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honeycomb_2.jpg,parfait_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,false
wk4,6,0,9,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honeycomb_2.jpg,parfait_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,false
wk4,6,0,10,true,true,2,true,1,1,6,,,,,true,-0.01,0.01,honeycomb_2.jpg,parfait_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,parfait_1.jpg,honeycomb_2.jpg,false
wk4,7,0,1,true,true,2,true,1,1,7,,,,,false,0.01,1.0,parfait_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,false
wk4,7,0,2,false,true,2,true,1,1,7,,,,,false,-1.0,-0.5,parfait_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,-0.5,-1.0,icicle_1.jpg,parfait_2.jpg,false
wk4,7,0,3,true,true,2,true,1,1,7,,,,,false,0.01,1.0,parfait_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,false
wk4,7,0,4,true,true,2,true,1,1,7,,,,,true,1.0,0.01,icicle_1.jpg,parfait_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,true
wk4,7,0,5,true,true,2,true,1,1,7,,,,,true,1.0,0.01,icicle_1.jpg,parfait_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,true
wk4,7,0,6,true,true,2,true,1,1,7,,,,,false,0.01,1.0,parfait_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,false
wk4,7,0,7,true,true,2,true,1,1,7,,,,,true,1.0,0.01,icicle_1.jpg,parfait_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,true
wk4,7,0,8,true,true,2,true,1,1,7,,,,,true,1.0,0.01,icicle_1.jpg,parfait_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,true
wk4,7,0,9,true,true,2,true,1,1,7,,,,,true,1.0,0.01,icicle_1.jpg,parfait_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,true
wk4,7,0,10,true,true,2,true,1,1,7,,,,,false,0.01,1.0,parfait_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,parfait_2.jpg,false
wk4,8,0,1,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,icicle_2.jpg,playing_card_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,false
wk4,8,0,2,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,icicle_2.jpg,playing_card_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,false
wk4,8,0,3,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,true
wk4,8,0,4,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,true
wk4,8,0,5,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,true
wk4,8,0,6,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,icicle_2.jpg,playing_card_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,false
wk4,8,0,7,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,icicle_2.jpg,playing_card_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,false
wk4,8,0,8,true,true,2,true,1,1,8,,,,,true,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,true
wk4,8,0,9,false,true,2,true,1,1,8,,,,,true,-1.0,0.01,playing_card_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,-1.0,0.01,playing_card_1.jpg,icicle_2.jpg,true
wk4,8,0,10,true,true,2,true,1,1,8,,,,,false,-1.0,1.0,icicle_2.jpg,playing_card_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,playing_card_1.jpg,icicle_2.jpg,false
wk4,9,0,1,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,true
wk4,9,0,2,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,true
wk4,9,0,3,true,true,2,true,1,1,9,,,,,true,1.0,-0.01,playing_card_2.jpg,tack_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,false
wk4,9,0,4,false,true,2,true,1,1,9,,,,,true,-0.01,-0.5,playing_card_2.jpg,tack_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,tack_1.jpg,playing_card_2.jpg,false
wk4,9,0,5,false,true,2,true,1,1,9,,,,,true,-0.01,-0.5,playing_card_2.jpg,tack_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,tack_1.jpg,playing_card_2.jpg,false
wk4,9,0,6,true,true,2,true,1,1,9,,,,,true,1.0,-0.01,playing_card_2.jpg,tack_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,false
wk4,9,0,7,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,true
wk4,9,0,8,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,true
wk4,9,0,9,true,true,2,true,1,1,9,,,,,false,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,true
wk4,9,0,10,true,true,2,true,1,1,9,,,,,true,1.0,-0.01,playing_card_2.jpg,tack_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,tack_1.jpg,playing_card_2.jpg,false
wk4,10,0,1,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,monkey_1.jpg,tack_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,true
wk4,10,0,2,false,true,2,true,1,1,10,,,,,false,-1.0,-0.01,tack_2.jpg,monkey_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,monkey_1.jpg,tack_2.jpg,false
wk4,10,0,3,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tack_2.jpg,monkey_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,false
wk4,10,0,4,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,monkey_1.jpg,tack_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,true
wk4,10,0,5,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,monkey_1.jpg,tack_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,true
wk4,10,0,6,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,monkey_1.jpg,tack_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,true
wk4,10,0,7,false,true,2,true,1,1,10,,,,,false,-1.0,-0.01,tack_2.jpg,monkey_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,monkey_1.jpg,tack_2.jpg,false
wk4,10,0,8,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tack_2.jpg,monkey_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,false
wk4,10,0,9,true,true,2,true,1,1,10,,,,,true,0.5,-0.01,monkey_1.jpg,tack_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,true
wk4,10,0,10,true,true,2,true,1,1,10,,,,,false,-0.01,0.5,tack_2.jpg,monkey_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,monkey_1.jpg,tack_2.jpg,false
wk4,11,0,1,false,true,2,true,1,1,11,,,,,false,1.0,-0.5,shrimp_1.jpg,monkey_2.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,shrimp_1.jpg,monkey_2.jpg,true
wk4,11,0,2,true,true,2,true,1,1,11,,,,,false,0.01,0.5,shrimp_1.jpg,monkey_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shrimp_1.jpg,monkey_2.jpg,true
